NmId,Question,Description,Answer,label
5640125,"я отправила вам заявку, одобрите ее и верните деньги за грязный товар","{'Высота упаковки': '3 см', 'Рост модели на фото': '170 см', 'Рисунок': 'цветы и растения', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '85-62-92', 'Особенности модели': 'push-up', 'ТНВЭД': '6204430000', 'Назначение': 'офис', 'Длина упаковки': '45 см', 'Тип карманов': 'без карманов', 'Покрой': 'приталенный', 'Фактура материала': 'сетчатый', 'Ширина упаковки': '35 см', 'Тип ростовки': 'для высоких', 'Тип рукава': 'без рукавов', 'Пол': 'Женский', 'Вырез горловины': 'округлый', 'Комплектация': 'Платье - 1 шт', 'Вид застежки': 'молния', 'Цвет': 'бежевый', 'Длина юбки/платья': 'Миди', 'Состав': 'полиэстер 100%', 'Уход за вещами': 'бережная стирка при 30 градусах', 'Размер на модели': '42', 'Модель платья': 'без классификации', 'Коллекция': 'Базовая коллекция', 'Декоративные элементы': 'декоративная сетка', 'Страна производства': 'Беларусь', 'Назначение платья': 'для подружек невесты', 'Материал подкладки': 'полиэстер'} {'Российский размер 42': 'Обхват бедер, в см 90-94, Обхват груди, в см 82-86, Обхват талии, в см 62-66', 'Российский размер 40': 'Обхват бедер, в см 90-90, Обхват груди, в см 80-80, Обхват талии, в см 64-64', 'Российский размер 44': 'Обхват бедер, в см 94-98, Обхват груди, в см 86-90, Обхват талии, в см 66-70', 'Российский размер 46': 'Обхват бедер, в см 98-102, Обхват груди, в см 90-94, Обхват талии, в см 70-74', 'Российский размер 48': 'Обхват бедер, в см 102-106, Обхват груди, в см 94-98, Обхват талии, в см 74-78'} Платье женское нарядное вечернее на выпускной. Потрясающее коктейльное корсетное выпускное платье А-силуэта с многослойной фатиновой юбкой. Верхний слой этого нежного и романтичного платья - сетка с принтом ""Цветущая сакура"". Лиф платья -с чашками.Слова: женское вечернее девочки размер летнее больших новогоднее теплое нарядное новый праздничное женщин белое длинное свадебное черное выпускной короткое трикотажное домашнее рукавом вязаное джинсовое пышное красное школьное шифоновое спортивное офисное миди девушек комбинация полных разрезом горошек паетками стиле вырезом стиляги открытыми повседневное бохо запах макси плечами синее весна бальное мини футляр воротником оверсайз кружевное большого мамы коктейльное горох свободное сарафаны белые свадьбу туника винтажное королева атласное зимнее розовое весенние юбкой корсетом легкое красивые облегающее шелковое цветочным принтом ретро подростков дочка гэтсби поясом белорусские кроя сетка груди обтягивающее приталенное корсетное классическое прямое силуэт.",Добрый день. Заявки обрабатываются в порядке очереди.,0
5640125,"Помогите пожалуйста! Талия 65, а грудь 100. Какой размер заказать?. Чтобы и в талии не болталось и грудь поместилась 🙏","{'Высота упаковки': '3 см', 'Рост модели на фото': '170 см', 'Рисунок': 'цветы и растения', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '85-62-92', 'Особенности модели': 'push-up', 'ТНВЭД': '6204430000', 'Назначение': 'офис', 'Длина упаковки': '45 см', 'Тип карманов': 'без карманов', 'Покрой': 'приталенный', 'Фактура материала': 'сетчатый', 'Ширина упаковки': '35 см', 'Тип ростовки': 'для высоких', 'Тип рукава': 'без рукавов', 'Пол': 'Женский', 'Вырез горловины': 'округлый', 'Комплектация': 'Платье - 1 шт', 'Вид застежки': 'молния', 'Цвет': 'бежевый', 'Длина юбки/платья': 'Миди', 'Состав': 'полиэстер 100%', 'Уход за вещами': 'бережная стирка при 30 градусах', 'Размер на модели': '42', 'Модель платья': 'без классификации', 'Коллекция': 'Базовая коллекция', 'Декоративные элементы': 'декоративная сетка', 'Страна производства': 'Беларусь', 'Назначение платья': 'для подружек невесты', 'Материал подкладки': 'полиэстер'} {'Российский размер 42': 'Обхват бедер, в см 90-94, Обхват груди, в см 82-86, Обхват талии, в см 62-66', 'Российский размер 40': 'Обхват бедер, в см 90-90, Обхват груди, в см 80-80, Обхват талии, в см 64-64', 'Российский размер 44': 'Обхват бедер, в см 94-98, Обхват груди, в см 86-90, Обхват талии, в см 66-70', 'Российский размер 46': 'Обхват бедер, в см 98-102, Обхват груди, в см 90-94, Обхват талии, в см 70-74', 'Российский размер 48': 'Обхват бедер, в см 102-106, Обхват груди, в см 94-98, Обхват талии, в см 74-78'} Платье женское нарядное вечернее на выпускной. Потрясающее коктейльное корсетное выпускное платье А-силуэта с многослойной фатиновой юбкой. Верхний слой этого нежного и романтичного платья - сетка с принтом ""Цветущая сакура"". Лиф платья -с чашками.Слова: женское вечернее девочки размер летнее больших новогоднее теплое нарядное новый праздничное женщин белое длинное свадебное черное выпускной короткое трикотажное домашнее рукавом вязаное джинсовое пышное красное школьное шифоновое спортивное офисное миди девушек комбинация полных разрезом горошек паетками стиле вырезом стиляги открытыми повседневное бохо запах макси плечами синее весна бальное мини футляр воротником оверсайз кружевное большого мамы коктейльное горох свободное сарафаны белые свадьбу туника винтажное королева атласное зимнее розовое весенние юбкой корсетом легкое красивые облегающее шелковое цветочным принтом ретро подростков дочка гэтсби поясом белорусские кроя сетка груди обтягивающее приталенное корсетное классическое прямое силуэт.","Добрый день. По обхвату груди, вам подойдёт 48-50 размер. По обхвату талии 42-44. Рекомендуем взять несколько размеров для примерки. Мы не взымаем денежные средства за возврат товара.",1
5640125,"Добрый день! Скажите, пожалуйста, когда будет в наличии 40 размер платья 5640125 ?","{'Высота упаковки': '3 см', 'Рост модели на фото': '170 см', 'Рисунок': 'цветы и растения', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '85-62-92', 'Особенности модели': 'push-up', 'ТНВЭД': '6204430000', 'Назначение': 'офис', 'Длина упаковки': '45 см', 'Тип карманов': 'без карманов', 'Покрой': 'приталенный', 'Фактура материала': 'сетчатый', 'Ширина упаковки': '35 см', 'Тип ростовки': 'для высоких', 'Тип рукава': 'без рукавов', 'Пол': 'Женский', 'Вырез горловины': 'округлый', 'Комплектация': 'Платье - 1 шт', 'Вид застежки': 'молния', 'Цвет': 'бежевый', 'Длина юбки/платья': 'Миди', 'Состав': 'полиэстер 100%', 'Уход за вещами': 'бережная стирка при 30 градусах', 'Размер на модели': '42', 'Модель платья': 'без классификации', 'Коллекция': 'Базовая коллекция', 'Декоративные элементы': 'декоративная сетка', 'Страна производства': 'Беларусь', 'Назначение платья': 'для подружек невесты', 'Материал подкладки': 'полиэстер'} {'Российский размер 42': 'Обхват бедер, в см 90-94, Обхват груди, в см 82-86, Обхват талии, в см 62-66', 'Российский размер 40': 'Обхват бедер, в см 90-90, Обхват груди, в см 80-80, Обхват талии, в см 64-64', 'Российский размер 44': 'Обхват бедер, в см 94-98, Обхват груди, в см 86-90, Обхват талии, в см 66-70', 'Российский размер 46': 'Обхват бедер, в см 98-102, Обхват груди, в см 90-94, Обхват талии, в см 70-74', 'Российский размер 48': 'Обхват бедер, в см 102-106, Обхват груди, в см 94-98, Обхват талии, в см 74-78'} Платье женское нарядное вечернее на выпускной. Потрясающее коктейльное корсетное выпускное платье А-силуэта с многослойной фатиновой юбкой. Верхний слой этого нежного и романтичного платья - сетка с принтом ""Цветущая сакура"". Лиф платья -с чашками.Слова: женское вечернее девочки размер летнее больших новогоднее теплое нарядное новый праздничное женщин белое длинное свадебное черное выпускной короткое трикотажное домашнее рукавом вязаное джинсовое пышное красное школьное шифоновое спортивное офисное миди девушек комбинация полных разрезом горошек паетками стиле вырезом стиляги открытыми повседневное бохо запах макси плечами синее весна бальное мини футляр воротником оверсайз кружевное большого мамы коктейльное горох свободное сарафаны белые свадьбу туника винтажное королева атласное зимнее розовое весенние юбкой корсетом легкое красивые облегающее шелковое цветочным принтом ретро подростков дочка гэтсби поясом белорусские кроя сетка груди обтягивающее приталенное корсетное классическое прямое силуэт.","Здравствуйте. Благодарим за интерес к нашей продукции. В ближайшее время поставка не планируется. Вы можете поставить нужную позицию в Лист ожидания. Когда товар появится на складе, вам придет уведомление. Рекомендую посмотреть другие товары в каталоге emse.",0
3518600,"Здравствуйте. Ребенок упал, на носу была ссадина. Уже зажило всё, корочка отпала, но красный след ещё есть. Поможет ли данный крем убрать этот след?","{'Вес товара с упаковкой (г)': '25 г', 'Высота упаковки': '12 см', 'Дата окончания действия сертификата/декларации': '31.12.2099', 'Раздел меню': 'аптечная косметика', 'Тип волос': 'не для волос', 'Прямые поставки от производителя': 'да', 'Объем товара': '15 мл', 'Состав': 'пантенол', 'Назначение косметического средства': 'для лица', 'Действие': 'успокаивающее', 'Срок годности': '36 месяцев', 'Номер сертификата соответствия': 'RU.50.99.05.001.E.000147.09.13', 'Длина упаковки': '3 см', 'Дата регистрации сертификата/декларации': '11.09.2013', 'Форма упаковки': 'без давления', 'Тип кожи': 'для чувствительной кожи', 'Ширина упаковки': '2 см', 'Комплектация': 'крем', 'Страна производства': 'Франция', 'Упаковка': 'туба'}  Cicaplast B5+ Бальзам с пантенолом для лица и тела, 15 мл. Новый восстанавливающий бальзам Cicaplast Baume B5+ обладает успокаивающими, ранозаживляющими и антибактериальными свойствами. Восстановление кожи быстрее и лучше с первого дня.* АКТИВНЫЕ ИНГРЕДИЕНТЫ: Трибиома – уникальный комплекс пребиотиков, который регулирует микробиом кожи. Пантенол (провитамин B5) успокаивает, оказывает противовоспалительное и восстанавливающее действие. Комплекс «Марганец + Цинк» – антибактериальный компонент. Мадекассосид – растительный экстракт, способствующий регенерации, активизирует защиту основных волокон дермы. Масло карите (ши) способствует восстановлению защитной мантии, обеспечивает интенсивный увлажняющий и питательный эффект. СПОСОБПРИМЕНЕНИЯ: Наносите дважды в день на чистую сухую кожу тела, лица и губ. ЭФФЕКТИВНОСТЬ: Cicaplast Baume B5+ улучшает процесс восстановления кожи и обладает заживляющими свойствами. Оказывает противовоспалительный и антибактериальный эффект, устраняет жжение, успокаивает сухие и раздраженные участки. Насыщенная, питательная текстура обеспечивает защиту поврежденной кожи от проникновения бактерий. Предназначен для чувствительной, склонной к раздражению кожи младенцев, детей и взрослых. Протестирован на 14 состояниях кожи: после лазерных и дерматологических процедур, пилинга, эпиляции, при раздражении и покраснении у детей и взрослых, чрезмерной сухости кожи, а также после радио- и химиотерапии. Может наноситься на кожу при трещинах, ссадинах, шелушении, потрескавшихся губах, солнечных ожогах и ожогах легкой степени. Без ланолина, парабенов и парфюмерных отдушек. Гипоаллергенно. Может использоваться в качестве подарка девушке, парню, брату, подруге, другу, жене, мужу, Новый год или день рождения. *Восстановление кожного барьера, инструментальный тест, 26 участников. Вы также можете найти данное средство по запросам: эмолент от атопического дерматита; крем для малыша, ребенка; для атопиков; средств для заживления ран, тату; крем от шрамов и рубцов на лице и теле; крем после пилинга.","Здравствуйте! CICAPLAST B5 успокаивающий мультивосстанавливающий бальзам разработан для заживления поврежденной кожи. Рекомендуется для восстановления кожи после эстетических процедур, ссадинах и царапинах, сухости и шелушении, покраснениях и ожогах.",1
3164726,"у вас были эти костюмы по 1350. заказала тогда. увы не подошёл размер. сейчас есть нужный размер. а цена выше. хочется курить по той, что была","{'Размер на модели': '104', 'Коллекция': 'зима 2022-2023', 'Высота упаковки': '5 см', 'Пол': 'Девочки', 'Характеристика пух/перо (fill power)': '290 куб. дюйм на унцию', 'Ширина упаковки': '30 см', 'Модель брюк костюма': 'прямые', 'Любимые герои': 'Зебра', 'Вид застежки': 'молния', 'Дата регистрации сертификата/декларации': '29.09.2021', 'Утеплитель': 'изософт', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '37-34-38', 'Особенности модели': 'влагонепроницаемость', 'Декоративные элементы': 'мех натуральный', 'Температурный режим': 'от0 до -30 град', 'Тип карманов': 'прорезные', 'Дата окончания действия сертификата/декларации': '28.09.2026', 'Покрой': 'прямой', 'Рост модели на фото': '104 см', 'Модель костюма': 'куртка полукомбинезон', 'Номер декларации соответствия': 'ЕАЭС N RU Д-RU.РА01.В.23281/21', 'Сезон': 'зима', 'Цвет': 'белый', 'Фактура материала': 'гладкий', 'Комплектация': 'куртка', 'Рисунок': 'леопардовый', 'Состав': 'полиэстер 100%', 'ТНВЭД': '6104220000', 'Тип ростовки': 'для среднего роста', 'Плотность синтетического утеплителя': '280 г/кв.м', 'Длина упаковки': '30 см', 'Назначение': 'повседневная', 'Страна производства': 'Россия', 'Уход за вещами': 'бережная стирка при 30 градусах'} {'Российский размер 140-146': 'Рост, см 140-146', 'Российский размер 86-92': 'Рост, см 86-92', 'Российский размер 92-98': 'Рост, см 92-98', 'Российский размер 98-104': 'Рост, см 98-104', 'Российский размер 122-128': 'Рост, см 122-128', 'Российский размер 104-110': 'Рост, см 104-110', 'Российский размер 116-122': 'Рост, см 116-122', 'Российский размер 134-140': 'Рост, см 134-140', 'Российский размер 110-116': 'Рост, см 110-116', 'Российский размер 128-134': 'Рост, см 128-134'} Куртка, полукомбинезон. Костюм для девочки торговой марки TOPKLAER. Самая идеальная вещь на зимний сезон. Непромокаемая, пропитанная ткань надежно защищает от ветра и осадков. Водоотталкивающая пропитка по всему изделию. Курточка внутри хлопковый подклад, в рукавах плотные трикотажные манжеты , полукомбинезон с высокой грудкой на молнии, широкие брители, на штанинах тормозная резинка, натягивается на ботинки. На капюшоне натуральный мех отстегивается, капюшон тоже отстегивается. Отлично подходит для активного отдыха . Он очень теплый, дает ощущение комфорта даже при -30 град. Утеплитель эко пух производство Корея – идеально для настоящей русской зимы. Ухаживать легко и сохнет быстро. Стирать в машине при температуре не более 40 град. Отличная покупка для девочки и мамы!","Курить не надо точно! Прежней цены уже не будет, данный товар уже в остатках и цена перед сезоном будет расти.",0
6781367,"Здравствуйте, цена вернется? Только хотела заказать, а он подорожал в 2 раза","{'Глубина предмета': '1.57 см', 'Повод': 'день рождения', 'Длина упаковки': '2 см', 'Назначение подарка': 'для ребенка', 'Высота упаковки': '24 см', 'Возрастные ограничения': '6+', 'Ширина предмета': '16.9 см', 'Ширина упаковки': '17 см', 'Количество страниц': '176 страниц', 'Вес товара без упаковки (г)': '479 г', 'Высота предмета': '23.2 см', 'Комплектация': 'скетчбук-1шт.', 'Обложка': 'твердая'}  Скетчбук по food-иллюстрации. Что у нас сегодня на десерт — клубничный чизкейк или ванильный пончик? Что вам больше по вкусу… не только чтобы съесть, но чтобы зарисовать? Этот скетчбук — пошаговый план для любителей food-иллюстрации, как новичков, так и продвинутых художников, которым нужно больше новых идей. С ним вы научитесь делать живописные зарисовки в путешествиях и с пользой проводить свободное время. Размер скетчбука весьма удобен, чтобы брать с собой. Вы обязательно оцените степень комфортности в процессе рисования. Итак, вы готовы начать рисовать так, чтобы у всех «слюнки потекли»? Фишки - стильный дизайн обложки и модная тема. Нас ищут: скетчбук а4, а5, а6, для девочек, блокнот для рисования, юный художник набор, краски акриловые, для рисования, краски акварельные, гуашь, мольберт, sketchbook, маркеры для скетчинга, фломастеры для скетчинга, набор маркеров.",Добрый день! Всю информацию о ценах и скидках вы можете узнать на страницах сайта.,0
204561268,место встречи изменить нельзя-это всё  таки Эра милосердия  братьев Вайнеров?или типа сценарий  фильма?,"{'Страна производства': 'Россия', 'ISBN': '978-5-389-24703-1', 'Жанры/тематика': 'Проза для взрослых', 'Номер сертификата соответствия': 'ОТКАЗНОЕ ПИСЬМО', 'Обложка': 'твердая', 'Длина упаковки': '3 см', 'Дата регистрации сертификата/декларации': '23.03.2023', 'Серия': 'Мировая классика', 'Глубина предмета': '2.5 см', 'Год выпуска': '2024', 'Комплектация': 'книга', 'Высота предмета': '20.6 см', 'Наименование книги': 'Место встречи изменить нельзя', 'Номер декларации соответствия': 'ОТКАЗНОЕ ПИСЬМО', 'Ставка НДС': '10', 'Автор': 'Аркадий Вайнер', 'Вес товара с упаковкой (г)': '385 г', 'Возрастные ограничения': '16+', 'Ширина предмета': '13.5 см', 'Высота упаковки': '21 см', 'Вид бумаги': 'газетная', 'Ширина упаковки': '14 см', 'Количество страниц': '512 шт.', 'Языки': 'русский'}  Место встречи изменить нельзя. Книга ""Место встречи изменить нельзя"". Бестселлер классиков российской литературы — детектив братьев Вайнеров об оперативных сотрудниках Московского уголовного розыска (МУРа) и их борьбе с преступниками — в особом представлении не нуждается. Эта легендарная книга (1975) стала событием в литературной жизни страны, покорив миллионы читателей, а снятый по ней телефильм (1979) обрел всенародную любовь многих поколений зрителей. Успех был обеспечен не только прекрасным актерским составом и талантливой режиссурой, но и великолепной литературной основой. Динамичный сюжет, правдиво переданная атмосфера послевоенной Москвы иколоритные персонажи, реплики которых пополнили словари крылатых выражений... Как говорил о романе Владимир Высоцкий, незабываемо воплотивший на экране образ капитана Жеглова, это не просто детектив, а настоящая литература со своей драматургией: «Там две психологии сталкиваются — любопытно, и оторваться нельзя». Тема этического противостояния Жеглова и Шарапова, таких непохожих друг на друга напарников-соперников, актуальна и сегодня. А вечная мечта человечества — Эра Милосердия, которой посвящен роман, по-прежнему волнует читателей во всем мире.","Добрый день!
Это оригинальный роман ""Эра милосердия"".",1
204561268,"эра милосердия- так называется эта книга,в авторстве братьев Вайнеров,а это что?","{'Страна производства': 'Россия', 'ISBN': '978-5-389-24703-1', 'Жанры/тематика': 'Проза для взрослых', 'Номер сертификата соответствия': 'ОТКАЗНОЕ ПИСЬМО', 'Обложка': 'твердая', 'Длина упаковки': '3 см', 'Дата регистрации сертификата/декларации': '23.03.2023', 'Серия': 'Мировая классика', 'Глубина предмета': '2.5 см', 'Год выпуска': '2024', 'Комплектация': 'книга', 'Высота предмета': '20.6 см', 'Наименование книги': 'Место встречи изменить нельзя', 'Номер декларации соответствия': 'ОТКАЗНОЕ ПИСЬМО', 'Ставка НДС': '10', 'Автор': 'Аркадий Вайнер', 'Вес товара с упаковкой (г)': '385 г', 'Возрастные ограничения': '16+', 'Ширина предмета': '13.5 см', 'Высота упаковки': '21 см', 'Вид бумаги': 'газетная', 'Ширина упаковки': '14 см', 'Количество страниц': '512 шт.', 'Языки': 'русский'}  Место встречи изменить нельзя. Книга ""Место встречи изменить нельзя"". Бестселлер классиков российской литературы — детектив братьев Вайнеров об оперативных сотрудниках Московского уголовного розыска (МУРа) и их борьбе с преступниками — в особом представлении не нуждается. Эта легендарная книга (1975) стала событием в литературной жизни страны, покорив миллионы читателей, а снятый по ней телефильм (1979) обрел всенародную любовь многих поколений зрителей. Успех был обеспечен не только прекрасным актерским составом и талантливой режиссурой, но и великолепной литературной основой. Динамичный сюжет, правдиво переданная атмосфера послевоенной Москвы иколоритные персонажи, реплики которых пополнили словари крылатых выражений... Как говорил о романе Владимир Высоцкий, незабываемо воплотивший на экране образ капитана Жеглова, это не просто детектив, а настоящая литература со своей драматургией: «Там две психологии сталкиваются — любопытно, и оторваться нельзя». Тема этического противостояния Жеглова и Шарапова, таких непохожих друг на друга напарников-соперников, актуальна и сегодня. А вечная мечта человечества — Эра Милосердия, которой посвящен роман, по-прежнему волнует читателей во всем мире.",Добрый день! Это оригинальный роман "Эра милосердия" под альтернативным названием.,1
2472914,"добрый день, не подскажете сколько страниц у книги?","{'Страна производства': 'Россия', 'Комплектация': 'книга', 'Год выпуска': '2023', 'Длина упаковки': '3 см', 'Автор': 'Анри Шарьер', 'Обложка': 'мягкая', 'Высота упаковки': '18 см', 'Вид бумаги': 'газетная', 'Серия': 'The Big Book (мягкая обл)', 'Высота предмета': '18 см', 'Языки': 'русский', 'ISBN': '978-5-389-10348-1', 'Переводчик': 'Стуликов Игорь Павлович', 'Глубина предмета': '2.7 см', 'Вес товара с упаковкой (г)': '310 г', 'Количество страниц': '640 шт.', 'Наименование книги': 'Мотылек', 'Ширина предмета': '11.5 см', 'Ширина упаковки': '12 см', 'Возрастные ограничения': '16+', 'Жанры/тематика': 'Проза для взрослых'}  Мотылек. Книга ""Мотылек"". Бывают книги, просто обреченные на успех. Авто биографический роман Анри Шарьера «Мотылек» стал бестселлером сразу после его опубликования в 1969 году. В первые три года после выхода в свет было напечатано около 10 миллионов экземпляров этой книги. Кинематографисты были готовы драться за право экранизации. Автор этого повествования Анри Шарьер по прозвищу Мотылек (Папийон) в двадцать пять лет был обвинен в убийстве и приговорен к пожизненному заключению. Но тут-то и началась самая фантастическая из его авантюр. На каторге во Французской Гвиане он прошел через не вероятные испытания, не раз оказываясь на волоске от гибели. Инстинкт выживания и неукротимое стремление к свободе помогли ему в конце концов оказаться на воле.","Добрый день!
Количество страниц 640 шт.",1
5692412,"Добрый день,какое влияние отпугиватель оказывает на собак,если она будет бегать по участку,где установлен отпугиватель?","{'Ширина предмета': '6 см', 'Высота предмета': '25.5 см', 'Длина упаковки': '27 см', 'Ширина упаковки': '7 см', 'Ставка НДС': '20', 'Номер сертификата соответствия': 'ЕАЭС RU С-CN.АД07.В.03035/21', 'Высота упаковки': '7 см', 'Дата регистрации сертификата/декларации': '20.02.2021', 'Материал изделия': 'Пластик', 'Страна производства': 'Китай', 'Тип отпугивателя': 'ультразвуковой', 'Назначение отпугивателя': 'от змей', 'Вес товара без упаковки (г)': '125 г', 'Дата окончания действия сертификата/декларации': '19.02.2026', 'Комплектация': 'Ультразвуковой отпугиватель 1шт', 'Питание': 'На солнечной батарее'}  Отпугиватель кротов, мышей и змей ультразвуковой. Оптимальное средство для защиты участка – отпугиватель кротов, мышей, змей и крыс. Ультразвуковой прибор работает на солнечной батарее, что обеспечивает автономность и безотказность в любых условиях. Ловушка от насекомых подходит для сада и огорода. Зоотовары, такие как это средство, помогают защитить участок от нежелательных животных и насекомых. Прибор особенно действенен для отпугивания медведки и других грызунов. Радиус действия устройства составляет двадцать метров, что позволяет охватить значительную территорию. Устройство необходимо размещать на участке с прямым доступом солнечных лучей. Для оптимальной работы рекомендуется устанавливать его через каждые 20 метров. Отпугиватель помещается в лунку так, чтобы около 4-5 сантиметров оставалось над поверхностью земли. Питание прибора осуществляется от перезаряжаемой батареи NiMH 1.2V 80mAh, заряжающейся от солнечной батареи. Солнечная панель: 40x40 мм. Рабочая температура: от 5 до +50.","Добрый день. Изделие безопасно для людей и домашних животных, не содержит химикатов. С уважением, представители бренда.",0
12630372,"Здравствуйте, задавала вам вопрос какой р-р брать, посоветовали взять 56, я заказала два размера-54 и 56, оказалось подошёл 54)","{'Высота упаковки': '5 см', 'Особенности модели': 'жакет укороченный легкий жакет', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '88-70-94', 'Ширина упаковки': '29 см', 'Состав': '50% вискоза', 'Коллекция': 'Весна-Лето 2024', 'Декоративные элементы': 'двойная строчка декоративные клапана', 'Страна производства': 'Россия', 'Тип рукава': 'короткие', 'ТНВЭД': '6204399000', 'Рост модели на фото': '174 см', 'Тип ростовки': 'для высоких', 'Длина изделия по спинке': '43 см', 'Размер на модели': '44', 'Тип карманов': 'без карманов', 'Вид застежки': 'пуговицы', 'Цвет': 'белый', 'Ставка НДС': 'Без НДС', 'Уход за вещами': 'стирка при t не более 30С', 'Длина упаковки': '30 см', 'Материал подкладки': 'без подкладки', 'Пол': 'Женский', 'Покрой': 'приталенный', 'Рисунок': 'без рисунка однотон', 'Комплектация': 'жакет', 'Назначение': 'пляж', 'Сезон': 'лето', 'Любимые герои': 'прямой жакет летний жакет джинсовка базовая модель'} {'Российский размер 46': 'Обхват бедер, в см 98-102, Обхват груди, в см 90-94, Обхват талии, в см 70-74', 'Российский размер 54': 'Обхват бедер, в см 114-118, Обхват груди, в см 106-110, Обхват талии, в см 86-90', 'Российский размер 44': 'Обхват бедер, в см 94-98, Обхват груди, в см 86-90, Обхват талии, в см 66-70', 'Российский размер 48': 'Обхват бедер, в см 102-106, Обхват груди, в см 94-98, Обхват талии, в см 74-78', 'Российский размер 50': 'Обхват бедер, в см 106-110, Обхват груди, в см 98-102, Обхват талии, в см 78-82', 'Российский размер 52': 'Обхват бедер, в см 110-114, Обхват груди, в см 102-106, Обхват талии, в см 82-86', 'Российский размер 56': 'Обхват бедер, в см 116-120, Обхват груди, в см 110-114, Обхват талии, в см 98-102'} Летний жакет прямой с коротким рукавом укороченный офис. Синий укороченный жакет до талии - идеальный выбор для создания свежего и модного образа. Минималистичный дизайн с воротником-стойкой и отсутствием карманов придает ему элегантный вид, который подчеркнет вашу индивидуальность и стиль.Прямой крой и короткие рукава обеспечивают максимальный комфорт в теплое время года, а яркий синий цвет позволит выделиться из толпы. Укороченная длина жакета визуально удлиняет ноги и выгодно подчеркивает талию, что сделает вашу фигуру более стройной и привлекательной. Жакет застегивается на пуговицы и имеет отложной воротник с округлым вырезом Головины, добавляющим элегантности и подчеркивающим стройность шеи. Кокетка и рельефы отстрочены двойной строчкой, что придает жакету более изысканный вид. Рукав втачной и короткий, что позволяет свободно двигаться и сохранять чувство свежести даже в жаркий день. Этот жакет можно носить как самостоятельную верхнюю часть комплекта, застегнув его на все пуговицы. Однако, также под него можно поддеть футболку или блузку с коротким рукавом и носить его нараспашку. Для создания гармоничного образа, рекомендуется подобрать брюки или юбки с высокой талией. К синему жакету можно сочетать не только классические туфли или лоферы, но и спортивную обувь, такую как кроссовки или кеды, чтобы добавить более неформальный и динамичный вид. Для ухода за жакетом рекомендуется стирать при температуре не более 30 градусов по Цельсию. Такой уход поможет сохранить качество и яркость цвета ткани на долгое время, чтобы вы могли продолжать наслаждаться своим стильным образом.",Добрый день! Носите с удовольствием! Все замеры н фото в каруселе.,0
